Price,Close,High,Low,Open,Volume
Ticker,TMCV.NS,TMCV.NS,TMCV.NS,TMCV.NS,TMCV.NS
Datetime,,,,,
2026-01-02 08:34:00+00:00,440.6000061035156,440.79998779296875,440.54998779296875,440.6499938964844,11598
2026-01-02 08:35:00+00:00,440.8500061035156,440.8500061035156,440.6000061035156,440.75,13744
2026-01-02 08:36:00+00:00,440.6000061035156,440.79998779296875,440.6000061035156,440.70001220703125,10067
2026-01-02 08:37:00+00:00,440.6000061035156,440.8500061035156,440.54998779296875,440.6499938964844,10690
2026-01-02 08:38:00+00:00,440.5,440.6499938964844,440.5,440.6000061035156,12848
2026-01-02 08:39:00+00:00,440.5,440.6000061035156,440.3999938964844,440.5,12669
2026-01-02 08:40:00+00:00,440.45001220703125,440.6000061035156,440.3999938964844,440.5,13456
2026-01-02 08:41:00+00:00,440.3999938964844,440.54998779296875,440.3999938964844,440.45001220703125,10803
2026-01-02 08:42:00+00:00,441.04998779296875,441.29998779296875,440.25,440.3999938964844,41571
2026-01-02 08:43:00+00:00,440.79998779296875,441.1499938964844,440.70001220703125,441.1499938964844,9431
2026-01-02 08:44:00+00:00,440.5,441.0,440.5,440.79998779296875,11549
2026-01-02 08:45:00+00:00,440.3999938964844,440.8500061035156,440.29998779296875,440.29998779296875,14005
2026-01-02 08:46:00+00:00,440.70001220703125,440.8500061035156,440.3999938964844,440.45001220703125,11958
2026-01-02 08:47:00+00:00,440.5,440.70001220703125,440.3999938964844,440.6499938964844,14640
2026-01-02 08:48:00+00:00,440.45001220703125,440.6000061035156,440.3999938964844,440.54998779296875,13843
2026-01-02 08:49:00+00:00,440.5,440.6000061035156,440.3999938964844,440.3999938964844,8332
2026-01-02 08:50:00+00:00,440.70001220703125,441.20001220703125,440.3999938964844,440.3999938964844,25601
2026-01-02 08:51:00+00:00,440.6000061035156,440.8999938964844,440.54998779296875,440.6000061035156,7844
2026-01-02 08:52:00+00:00,440.6000061035156,440.8999938964844,440.54998779296875,440.54998779296875,13207
2026-01-02 08:53:00+00:00,440.79998779296875,440.8999938964844,440.6000061035156,440.6000061035156,14191
2026-01-02 08:54:00+00:00,440.79998779296875,441.0,440.6000061035156,440.6000061035156,14181
2026-01-02 08:55:00+00:00,440.8500061035156,440.95001220703125,440.79998779296875,440.79998779296875,11580
2026-01-02 08:56:00+00:00,441.29998779296875,441.45001220703125,440.79998779296875,440.79998779296875,18145
2026-01-02 08:57:00+00:00,441.3500061035156,441.5,440.8999938964844,441.29998779296875,19528
2026-01-02 08:58:00+00:00,441.1000061035156,441.45001220703125,441.04998779296875,441.45001220703125,13861
2026-01-02 08:59:00+00:00,441.1499938964844,441.3500061035156,441.1000061035156,441.1499938964844,12399
2026-01-02 09:00:00+00:00,441.1499938964844,441.5,441.1499938964844,441.20001220703125,20247
2026-01-02 09:01:00+00:00,441.1499938964844,441.3999938964844,441.1499938964844,441.20001220703125,12692
2026-01-02 09:02:00+00:00,441.6000061035156,441.6000061035156,441.1000061035156,441.1499938964844,39190
2026-01-02 09:03:00+00:00,442.1499938964844,442.6499938964844,441.5,441.5,47080
2026-01-02 09:04:00+00:00,442.6000061035156,442.8500061035156,442.1499938964844,442.1499938964844,20270
2026-01-02 09:05:00+00:00,442.29998779296875,442.70001220703125,442.29998779296875,442.6000061035156,19328
2026-01-02 09:06:00+00:00,442.45001220703125,442.54998779296875,442.20001220703125,442.3500061035156,37673
2026-01-02 09:07:00+00:00,442.8999938964844,443.1499938964844,442.3500061035156,442.45001220703125,76022
2026-01-02 09:08:00+00:00,442.79998779296875,443.29998779296875,442.6499938964844,443.1000061035156,32643
2026-01-02 09:09:00+00:00,442.79998779296875,442.8999938964844,442.75,442.79998779296875,12787
2026-01-02 09:10:00+00:00,442.75,442.79998779296875,442.6499938964844,442.79998779296875,18064
2026-01-02 09:11:00+00:00,442.79998779296875,443.29998779296875,442.75,442.79998779296875,20250
2026-01-02 09:12:00+00:00,442.95001220703125,443.29998779296875,442.8500061035156,442.8500061035156,18511
2026-01-02 09:13:00+00:00,442.8999938964844,442.95001220703125,442.8500061035156,442.95001220703125,14549
2026-01-02 09:14:00+00:00,443.04998779296875,443.1000061035156,442.8999938964844,442.8999938964844,18592
2026-01-02 09:15:00+00:00,442.1499938964844,443.0,442.04998779296875,443.0,60048
2026-01-02 09:16:00+00:00,442.20001220703125,442.29998779296875,442.0,442.20001220703125,19272
2026-01-02 09:17:00+00:00,441.8500061035156,442.1499938964844,441.8500061035156,442.04998779296875,16528
2026-01-02 09:18:00+00:00,441.8500061035156,442.0,441.54998779296875,441.8500061035156,23820
2026-01-02 09:19:00+00:00,441.8500061035156,441.8999938964844,441.6000061035156,441.8999938964844,23366
2026-01-02 09:20:00+00:00,441.5,441.8999938964844,441.3999938964844,441.8999938964844,20466
2026-01-02 09:21:00+00:00,441.3500061035156,441.54998779296875,441.3500061035156,441.5,16045
2026-01-02 09:22:00+00:00,441.29998779296875,441.45001220703125,441.25,441.3999938964844,12485
2026-01-02 09:23:00+00:00,441.3999938964844,441.45001220703125,441.25,441.29998779296875,23028
2026-01-02 09:24:00+00:00,441.6000061035156,441.8500061035156,441.3500061035156,441.3500061035156,18563
2026-01-02 09:25:00+00:00,441.5,441.70001220703125,441.45001220703125,441.70001220703125,11703
2026-01-02 09:26:00+00:00,441.5,441.70001220703125,441.45001220703125,441.5,15272
2026-01-02 09:27:00+00:00,441.6000061035156,441.79998779296875,441.54998779296875,441.6499938964844,13436
2026-01-02 09:28:00+00:00,441.75,442.0,441.54998779296875,441.6499938964844,18028
2026-01-02 09:29:00+00:00,441.8500061035156,441.8999938964844,441.6000061035156,441.6499938964844,12040
2026-01-02 09:30:00+00:00,442.3500061035156,442.8999938964844,442.3500061035156,442.3500061035156,34830
2026-01-02 09:31:00+00:00,442.1000061035156,442.45001220703125,442.1000061035156,442.45001220703125,17049
2026-01-02 09:32:00+00:00,442.3999938964844,442.6000061035156,442.1499938964844,442.20001220703125,23258
2026-01-02 09:33:00+00:00,442.75,442.79998779296875,442.3999938964844,442.3999938964844,19081
2026-01-02 09:34:00+00:00,442.8999938964844,442.8999938964844,442.6499938964844,442.6499938964844,15352
2026-01-02 09:35:00+00:00,443.5,443.6499938964844,442.8500061035156,442.8999938964844,49325
2026-01-02 09:36:00+00:00,443.45001220703125,443.79998779296875,443.45001220703125,443.5,17457
2026-01-02 09:37:00+00:00,443.6000061035156,443.75,443.45001220703125,443.5,26260
2026-01-02 09:38:00+00:00,443.0,443.75,442.95001220703125,443.70001220703125,62489
2026-01-02 09:39:00+00:00,442.75,443.0,442.75,442.8999938964844,32835
2026-01-02 09:40:00+00:00,442.79998779296875,442.8500061035156,442.75,442.79998779296875,28806
2026-01-02 09:41:00+00:00,442.3500061035156,442.8999938964844,442.29998779296875,442.79998779296875,50610
2026-01-02 09:42:00+00:00,442.29998779296875,442.54998779296875,442.29998779296875,442.3500061035156,30950
2026-01-02 09:43:00+00:00,442.5,442.5,442.25,442.29998779296875,31920
2026-01-02 09:44:00+00:00,442.79998779296875,443.0,442.45001220703125,442.45001220703125,30485
2026-01-02 09:45:00+00:00,442.6499938964844,442.8999938964844,442.6499938964844,442.79998779296875,41471
2026-01-02 09:46:00+00:00,442.79998779296875,442.95001220703125,442.6499938964844,442.70001220703125,42306
2026-01-02 09:47:00+00:00,442.75,442.8999938964844,442.75,442.79998779296875,28643
2026-01-02 09:48:00+00:00,441.8999938964844,442.29998779296875,441.70001220703125,441.8999938964844,157105
2026-01-02 09:49:00+00:00,441.75,442.0,441.75,441.8500061035156,46805
2026-01-02 09:50:00+00:00,441.1000061035156,441.79998779296875,441.04998779296875,441.75,55028
2026-01-02 09:51:00+00:00,441.04998779296875,441.1000061035156,441.0,441.1000061035156,46060
2026-01-02 09:52:00+00:00,441.95001220703125,441.95001220703125,441.04998779296875,441.04998779296875,36103
2026-01-02 09:53:00+00:00,441.8999938964844,442.0,441.79998779296875,441.8999938964844,37053
2026-01-02 09:54:00+00:00,442.3500061035156,442.45001220703125,441.8999938964844,441.8999938964844,81384
2026-01-02 09:55:00+00:00,441.0,442.5,441.0,442.45001220703125,108824
2026-01-02 09:56:00+00:00,441.79998779296875,442.1000061035156,441.1499938964844,441.1499938964844,35765
2026-01-02 09:57:00+00:00,441.79998779296875,441.79998779296875,441.70001220703125,441.79998779296875,27909
2026-01-02 09:58:00+00:00,441.25,442.0,441.20001220703125,442.0,67629
2026-01-02 09:59:00+00:00,442.1000061035156,442.25,441.20001220703125,441.25,45277
